"LPAD(1,2,0)||'|'||'VENDAS'||'|'||LPAD(50,3,0)||'|'||:SEQUENCIA||'|'||TO_CHAR(SYSDATE-1,'YYYYMMDDHHMI')||'|'||TO_CHAR(SYSDATE-1,'YYYYMMDD')||'|'||TO_CHAR(SYSDATE-1,'YYYYMMDD')||'|'||'16731862000124'||'|'||'07216054000138'","1"
"01|VENDAS|050||202307111120|20230711|20230711|16731862000124|07216054000138",1
"03|00000000000002479889|01|01|         1430|0000000050|  1195.00|N|  1195.00|  1195.00|00|00|00|00|00",2479889
"02|01|00000000000002479890|01|01|20230420|00000000000000000000|00000040160558000159|RJ|21010410|RJ|00000000|CIF|01",2479890
"03|00000000000002479890|01|01|         1430|0000000020|   498.00|N|   498.00|   498.00|00|00|00|00|00",2479890
"02|01|00000000000002479891|01|01|20230420|00000000000000000000|00000014763427000156|RJ|21010410|RJ|00000000|CIF|01",2479891
"03|00000000000002479891|01|01|         1430|0000000010|   239.00|N|   239.00|   239.00|00|00|00|00|00",2479891
"02|01|00000000000002479896|01|01|20230420|00000000000000000000|00000006057175000111|RJ|21010410|RJ|00000000|CIF|01",2479896
"03|00000000000002479896|01|01|          229|0000000001|    32.13|N|    32.13|    32.13|00|00|00|00|00",2479896
"03|00000000000002479896|01|01|          231|0000000001|    32.13|N|    32.13|    32.13|00|00|00|00|00",2479896
"03|00000000000002479896|01|01|          232|0000000001|    32.13|N|    32.13|    32.13|00|00|00|00|00",2479896
"03|00000000000002479896|01|01|         1430|0000000030|   710.70|N|   710.70|   710.70|00|00|00|00|00",2479896
"03|00000000000002479896|01|01|         3123|0000000001|    32.13|N|    32.13|    32.13|00|00|00|00|00",2479896
"02|01|00000000000002479897|01|01|20230420|00000000000000000000|00000017860381000181|RJ|21010410|RJ|00000000|CIF|01",2479897
"03|00000000000002479897|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2479897
"02|01|00000000000002479903|01|01|20230420|00000000000000000000|00000024306103000142|RJ|21010410|RJ|00000000|CIF|01",2479903
"03|00000000000002479903|01|01|         1430|0000000002|    57.80|N|    57.80|    57.80|00|00|00|00|00",2479903
"02|01|00000000000002479906|01|01|20230420|00000000000000000000|00000031043482000190|RJ|21010410|RJ|00000000|CIF|01",2479906
"03|00000000000002479906|01|01|         1430|0000000010|   236.90|N|   236.90|   236.90|00|00|00|00|00",2479906
"02|01|00000000000002479908|01|01|20230420|00000000000000000000|00000027865757002148|RJ|21010410|RJ|00000000|CIF|01",2479908
"03|00000000000002479908|01|01|         1430|0000000001|    18.90|N|    18.90|    18.90|00|00|00|00|00",2479908
"02|01|00000000000002479909|01|01|20230420|00000000000000000000|00000009247728000197|RJ|21010410|RJ|00000000|CIF|01",2479909
"03|00000000000002479909|01|01|         1430|0000000030|   807.00|N|   807.00|   807.00|00|00|00|00|00",2479909
"02|01|00000000000002479910|01|01|20230420|00000000000000000000|00000009032708000107|RJ|21010410|RJ|00000000|CIF|01",2479910
"03|00000000000002479910|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2479910
"02|01|00000000000002479911|01|01|20230420|00000000000000000000|00000035780956000308|RJ|21010410|RJ|00000000|CIF|01",2479911
"03|00000000000002479911|01|01|         1430|0000000040|   947.60|N|   947.60|   947.60|00|00|00|00|00",2479911
"02|01|00000000000002479916|01|01|20230420|00000000000000000000|00000003866994000111|RJ|21010410|RJ|00000000|CIF|01",2479916
"03|00000000000002479916|01|01|         1430|0000000010|   289.00|N|   289.00|   289.00|00|00|00|00|00",2479916
"02|01|00000000000002479917|01|01|20230420|00000000000000000000|00000003092201000154|RJ|21010410|RJ|00000000|CIF|01",2479917
"03|00000000000002479917|01|01|         1430|0000000006|   161.40|N|   161.40|   161.40|00|00|00|00|00",2479917
"02|01|00000000000002479918|01|01|20230420|00000000000000000000|00000002523212000189|RJ|21010410|RJ|00000000|CIF|01",2479918
"03|00000000000002479918|01|01|         1430|0000000010|   249.00|N|   249.00|   249.00|00|00|00|00|00",2479918
"02|01|00000000000002479920|01|01|20230420|00000000000000000000|00000009034442000123|RJ|21010410|RJ|00000000|CIF|01",2479920
"03|00000000000002479920|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2479920
"02|01|00000000000002479921|01|01|20230420|00000000000000000000|00000028667932000101|RJ|21010410|RJ|00000000|CIF|01",2479921
"03|00000000000002479921|01|01|         1430|0000000002|    47.20|N|    47.20|    47.20|00|00|00|00|00",2479921
"02|01|00000000000002479922|01|01|20230420|00000000000000000000|00000011384154000140|RJ|21010410|RJ|00000000|CIF|01",2479922
"03|00000000000002479922|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2479922
"02|01|00000000000002479923|01|01|20230420|00000000000000000000|00000004939519000190|RJ|21010410|RJ|00000000|CIF|01",2479923
"03|00000000000002479923|01|01|         1430|0000000010|   236.90|N|   236.90|   236.90|00|00|00|00|00",2479923
"02|01|00000000000002479924|01|01|20230420|00000000000000000000|00000017417147000346|RJ|21010410|RJ|00000000|CIF|01",2479924
"03|00000000000002479924|01|01|         1430|0000000010|   236.90|N|   236.90|   236.90|00|00|00|00|00",2479924
"02|01|00000000000002479927|01|01|20230420|00000000000000000000|00000034090426000103|RJ|21010410|RJ|00000000|CIF|01",2479927
"03|00000000000002479927|01|01|         1430|0000000010|   240.00|N|   240.00|   240.00|00|00|00|00|00",2479927
"02|01|00000000000002479928|01|01|20230420|00000000000000000000|00000021214056000119|RJ|21010410|RJ|00000000|CIF|01",2479928
"03|00000000000002479928|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2479928
"02|01|00000000000002479931|01|01|20230420|00000000000000000000|00000015728043000165|RJ|21010410|RJ|00000000|CIF|01",2479931
"03|00000000000002479931|01|01|         1430|0000000010|   240.00|N|   240.00|   240.00|00|00|00|00|00",2479931
"02|01|00000000000002479932|01|01|20230420|00000000000000000000|00000008875356000180|RJ|21010410|RJ|00000000|CIF|01",2479932
"03|00000000000002479932|01|01|         1430|0000000040|   892.80|N|   892.80|   892.80|00|00|00|00|00",2479932
"02|01|00000000000002479933|01|01|20230420|00000000000000000000|00000028974290000193|RJ|21010410|RJ|00000000|CIF|01",2479933
"03|00000000000002479933|01|01|         1430|0000000020|   483.20|N|   483.20|   483.20|00|00|00|00|00",2479933
"02|01|00000000000002479934|01|01|20230420|00000000000000000000|00000011560771000150|RJ|21010410|RJ|00000000|CIF|01",2479934
"03|00000000000002479934|01|01|          229|0000000001|    27.41|N|    27.41|    27.41|00|00|00|00|00",2479934
"03|00000000000002479934|01|01|          231|0000000001|    27.41|N|    27.41|    27.41|00|00|00|00|00",2479934
"03|00000000000002479934|01|01|          232|0000000002|    54.82|N|    54.82|    54.82|00|00|00|00|00",2479934
"03|00000000000002479934|01|01|         3123|0000000001|    27.41|N|    27.41|    27.41|00|00|00|00|00",2479934
"03|00000000000002479934|01|01|         3715|0000000001|     5.63|N|     5.63|     5.63|00|00|00|00|00",2479934
"03|00000000000002479934|01|01|         3746|0000000001|     5.63|N|     5.63|     5.63|00|00|00|00|00",2479934
"02|01|00000000000002479936|01|01|20230420|00000000000000000000|00000031773024000107|RJ|21010410|RJ|00000000|CIF|01",2479936
"03|00000000000002479936|01|01|         1430|0000000010|   222.40|N|   222.40|   222.40|00|00|00|00|00",2479936
"02|01|00000000000002479937|01|01|20230420|00000000000000000000|00000046912261000189|RJ|21010410|RJ|00000000|CIF|01",2479937
"03|00000000000002479937|01|01|         1430|0000000010|   240.80|N|   240.80|   240.80|00|00|00|00|00",2479937
"02|01|00000000000002479938|01|01|20230420|00000000000000000000|00000001338470000394|RJ|21010410|RJ|00000000|CIF|01",2479938
"03|00000000000002479938|01|01|         1425|0000000010|   310.00|N|   310.00|   310.00|00|00|00|00|00",2479938
"03|00000000000002479938|01|01|         1430|0000000030|   807.00|N|   807.00|   807.00|00|00|00|00|00",2479938
"02|01|00000000000002479940|01|01|20230420|00000000000000000000|00000033656067000138|RJ|21010410|RJ|00000000|CIF|01",2479940
"03|00000000000002479940|01|01|         1430|0000000100|  2450.00|N|  2450.00|  2450.00|00|00|00|00|00",2479940
"02|01|00000000000002479941|01|01|20230420|00000000000000000000|00000004822971000178|RJ|21010410|RJ|00000000|CIF|01",2479941
"03|00000000000002479941|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2479941
"02|01|00000000000002479942|01|01|20230420|00000000000000000000|00000026344435000147|RJ|21010410|RJ|00000000|CIF|01",2479942
"03|00000000000002479942|01|01|         1430|0000000020|   478.00|N|   478.00|   478.00|00|00|00|00|00",2479942
"02|01|00000000000002479944|01|01|20230420|00000000000000000000|00000039481098000181|RJ|21010410|RJ|00000000|CIF|01",2479944
"03|00000000000002479944|01|01|         1430|0000000200|  4380.00|N|  4380.00|  4380.00|00|00|00|00|00",2479944
"02|01|00000000000002479945|01|01|20230420|00000000000000000000|00000005362676000149|RJ|21010410|RJ|00000000|CIF|01",2479945
"03|00000000000002479945|01|01|          229|0000000003|    89.82|N|    89.82|    89.82|00|00|00|00|00",2479945
"03|00000000000002479945|01|01|         1430|0000000010|   259.00|N|   259.00|   259.00|00|00|00|00|00",2479945
"02|01|00000000000002479948|01|01|20230420|00000000000000000000|00000019135175000134|RJ|21010410|RJ|00000000|CIF|01",2479948
"03|00000000000002479948|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2479948
"02|01|00000000000002479949|01|01|20230420|00000000000000000000|00000006981098000191|RJ|21010410|RJ|00000000|CIF|01",2479949
"03|00000000000002479949|01|01|         1430|0000000050|  1295.00|N|  1295.00|  1295.00|00|00|00|00|00",2479949
"02|01|00000000000002479950|01|01|20230420|00000000000000000000|00000009526729000170|RJ|21010410|RJ|00000000|CIF|01",2479950
"03|00000000000002479950|01|01|         1430|0000000010|   259.00|N|   259.00|   259.00|00|00|00|00|00",2479950
"02|01|00000000000002479951|01|01|20230420|00000000000000000000|00000002457720000378|RJ|21010410|RJ|00000000|CIF|01",2479951
"03|00000000000002479951|01|01|         1430|0000000020|   538.00|N|   538.00|   538.00|00|00|00|00|00",2479951
"02|01|00000000000002479952|01|01|20230420|00000000000000000000|00000007457750000136|RJ|21010410|RJ|00000000|CIF|01",2479952
"03|00000000000002479952|01|01|         1430|0000000010|   215.00|N|   215.00|   215.00|00|00|00|00|00",2479952
"02|01|00000000000002479953|01|01|20230420|00000000000000000000|00000013911455000291|RJ|21010410|RJ|00000000|CIF|01",2479953
"03|00000000000002479953|01|01|         1430|0000000010|   239.00|N|   239.00|   239.00|00|00|00|00|00",2479953
"02|01|00000000000002479954|01|01|20230420|00000000000000000000|00000031643851000267|RJ|21010410|RJ|00000000|CIF|01",2479954
"03|00000000000002479954|01|01|         1430|0000000050|  1095.00|N|  1095.00|  1095.00|00|00|00|00|00",2479954
"02|01|00000000000002479955|01|01|20230420|00000000000000000000|00000030831606000130|RJ|21010410|RJ|00000000|CIF|01",2479955
"03|00000000000002479955|01|01|         1430|0000000150|  3420.00|N|  3420.00|  3420.00|00|00|00|00|00",2479955
"02|01|00000000000002479957|01|01|20230420|00000000000000000000|00000059689323000268|RJ|21010410|RJ|00000000|CIF|01",2479957
"03|00000000000002479957|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2479957
"02|01|00000000000002479958|01|01|20230420|00000000000000000000|00000004381361000186|RJ|21010410|RJ|00000000|CIF|01",2479958
"03|00000000000002479958|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2479958
"02|01|00000000000002479960|01|01|20230420|00000000000000000000|00000005565509000103|RJ|21010410|RJ|00000000|CIF|01",2479960
"03|00000000000002479960|01|01|         1430|0000000012|   322.80|N|   322.80|   322.80|00|00|00|00|00",2479960
"02|01|00000000000002479964|01|01|20230420|00000000000000000000|00000005742805000124|RJ|21010410|RJ|00000000|CIF|01",2479964
"03|00000000000002479964|01|01|         1430|0000000010|   250.00|N|   250.00|   250.00|00|00|00|00|00",2479964
"02|01|00000000000002479965|01|01|20230420|00000000000000000000|00000038542718000182|RJ|21010410|MG|00000000|CIF|01",2479965
"03|00000000000002479965|01|01|         1430|0000000100|  2290.00|N|  2290.00|  2290.00|00|00|00|00|00",2479965
"02|01|00000000000002479969|01|01|20230420|00000000000000000000|00000031523492000123|RJ|21010410|RJ|00000000|CIF|01",2479969
"03|00000000000002479969|01|01|         1430|0000000010|   239.00|N|   239.00|   239.00|00|00|00|00|00",2479969
"02|01|00000000000002479972|01|01|20230420|00000000000000000000|00000032913383000185|RJ|21010410|MG|00000000|CIF|01",2479972
"03|00000000000002479972|01|01|         1430|0000000020|   498.00|N|   498.00|   498.00|00|00|00|00|00",2479972
"02|01|00000000000002479974|01|01|20230420|00000000000000000000|00000007498577000114|RJ|21010410|RJ|00000000|CIF|01",2479974
"03|00000000000002479974|01|01|         1430|0000000007|   202.30|N|   202.30|   202.30|00|00|00|00|00",2479974
"02|01|00000000000002479975|01|01|20230420|00000000000000000000|00000022094283000110|RJ|21010410|RJ|00000000|CIF|01",2479975
"03|00000000000002479975|01|01|         1430|0000000040|  1036.00|N|  1036.00|  1036.00|00|00|00|00|00",2479975
"02|01|00000000000002479978|01|01|20230420|00000000000000000000|00000019089613000175|RJ|21010410|RJ|00000000|CIF|01",2479978
"03|00000000000002479978|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2479978
"02|01|00000000000002479982|01|01|20230420|00000000000000000000|00000030034052000140|RJ|21010410|RJ|00000000|CIF|01",2479982
"03|00000000000002479982|01|01|         1425|0000000010|   303.30|N|   303.30|   303.30|00|00|00|00|00",2479982
"02|01|00000000000002479984|01|01|20230420|00000000000000000000|00000033604307000150|RJ|21010410|RJ|00000000|CIF|01",2479984
"03|00000000000002479984|01|01|         3076|0000000001|    48.67|N|    48.67|    48.67|00|00|00|00|00",2479984
"03|00000000000002479984|01|01|         3398|0000000002|    47.00|N|    47.00|    47.00|00|00|00|00|00",2479984
"03|00000000000002479984|01|01|        32365|0000000016|   247.68|N|   247.68|   247.68|00|00|00|00|00",2479984
"03|00000000000002479984|01|01|        34932|0000000002|    13.38|N|    13.38|    13.38|00|00|00|00|00",2479984
"02|01|00000000000002479986|01|01|20230420|00000000000000000000|00000016722503000100|RJ|21010410|RJ|00000000|CIF|01",2479986
"03|00000000000002479986|01|01|         1430|0000000050|  1227.50|N|  1227.50|  1227.50|00|00|00|00|00",2479986
"02|01|00000000000002479987|01|01|20230420|00000000000000000000|00000003057406000280|RJ|21010410|RJ|00000000|CIF|01",2479987
"03|00000000000002479987|01|01|         1430|0000000100|  2360.00|N|  2360.00|  2360.00|00|00|00|00|00",2479987
"02|01|00000000000002479991|01|01|20230420|00000000000000000000|00000032362337000135|RJ|21010410|RJ|00000000|CIF|01",2479991
"03|00000000000002479991|01|01|         1430|0000000020|   538.00|N|   538.00|   538.00|00|00|00|00|00",2479991
"02|01|00000000000002479993|01|01|20230420|00000000000000000000|00000005763509000100|RJ|21010410|RJ|00000000|CIF|01",2479993
"03|00000000000002479993|01|01|         1430|0000000060|  1318.20|N|  1318.20|  1318.20|00|00|00|00|00",2479993
"02|01|00000000000002479994|01|01|20230420|00000000000000000000|00000018311181000132|RJ|21010410|RJ|00000000|CIF|01",2479994
"03|00000000000002479994|01|01|         1430|0000000010|   222.40|N|   222.40|   222.40|00|00|00|00|00",2479994
"02|01|00000000000002479997|01|01|20230420|00000000000000000000|00000029082715000201|RJ|21010410|RJ|00000000|CIF|01",2479997
"03|00000000000002479997|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2479997
"02|01|00000000000002480000|01|01|20230420|00000000000000000000|00000002438713000167|RJ|21010410|RJ|00000000|CIF|01",2480000
"03|00000000000002480000|01|01|         1430|0000000040|  1036.00|N|  1036.00|  1036.00|00|00|00|00|00",2480000
"02|01|00000000000002480001|01|01|20230420|00000000000000000000|00000073488421000187|RJ|21010410|RJ|00000000|CIF|01",2480001
"03|00000000000002480001|01|01|         1430|0000000010|   215.00|N|   215.00|   215.00|00|00|00|00|00",2480001
"02|01|00000000000002480002|01|01|20230420|00000000000000000000|00000011839548000146|RJ|21010410|RJ|00000000|CIF|01",2480002
"03|00000000000002480002|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2480002
"02|01|00000000000002480004|01|01|20230420|00000000000000000000|00000031097381000100|RJ|21010410|RJ|00000000|CIF|01",2480004
"03|00000000000002480004|01|01|         1430|0000000010|   232.70|N|   232.70|   232.70|00|00|00|00|00",2480004
"02|01|00000000000002480005|01|01|20230420|00000000000000000000|00000000974578000149|RJ|21010410|RJ|00000000|CIF|01",2480005
"03|00000000000002480005|01|01|         1430|0000000005|   129.50|N|   129.50|   129.50|00|00|00|00|00",2480005
"02|01|00000000000002480007|01|01|20230420|00000000000000000000|00000015701392000193|RJ|21010410|RJ|00000000|CIF|01",2480007
"03|00000000000002480007|01|01|         1430|0000000010|   259.00|N|   259.00|   259.00|00|00|00|00|00",2480007
"02|01|00000000000002480008|01|01|20230420|00000000000000000000|00000030390546000167|RJ|21010410|RJ|00000000|CIF|01",2480008
"03|00000000000002480008|01|01|         1430|0000000010|   260.00|N|   260.00|   260.00|00|00|00|00|00",2480008
"02|01|00000000000002480009|01|01|20230420|00000000000000000000|00000020617240000147|RJ|21010410|RJ|00000000|CIF|01",2480009
"03|00000000000002480009|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2480009
"02|01|00000000000002480011|01|01|20230420|00000000000000000000|00000028599587000116|RJ|21010410|RJ|00000000|CIF|01",2480011
"03|00000000000002480011|01|01|         1430|0000000010|   249.00|N|   249.00|   249.00|00|00|00|00|00",2480011
"02|01|00000000000002480012|01|01|20230420|00000000000000000000|00000017245072000100|RJ|21010410|RJ|00000000|CIF|01",2480012
"03|00000000000002480012|01|01|         1430|0000000010|   215.00|N|   215.00|   215.00|00|00|00|00|00",2480012
"02|01|00000000000002480014|01|01|20230420|00000000000000000000|00000000583477000147|RJ|21010410|RJ|00000000|CIF|01",2480014
"03|00000000000002480014|01|01|         1430|0000000004|   103.60|N|   103.60|   103.60|00|00|00|00|00",2480014
"02|01|00000000000002480020|01|01|20230420|00000000000000000000|00000023407597000199|RJ|21010410|RJ|00000000|CIF|01",2480020
"03|00000000000002480020|01|01|         1430|0000000030|   717.00|N|   717.00|   717.00|00|00|00|00|00",2480020
"02|01|00000000000002480023|01|01|20230420|00000000000000000000|00000017663073000166|RJ|21010410|RJ|00000000|CIF|01",2480023
"03|00000000000002480023|01|01|         1430|0000000050|  1095.00|N|  1095.00|  1095.00|00|00|00|00|00",2480023
"02|01|00000000000002480024|01|01|20230420|00000000000000000000|00000012272535000109|RJ|21010410|RJ|00000000|CIF|01",2480024
"03|00000000000002480024|01|01|         1430|0000000010|   215.00|N|   215.00|   215.00|00|00|00|00|00",2480024
"02|01|00000000000002480025|01|01|20230420|00000000000000000000|00000024336035000164|RJ|21010410|RJ|00000000|CIF|01",2480025
"03|00000000000002480025|01|01|         1430|0000000010|   250.00|N|   250.00|   250.00|00|00|00|00|00",2480025
"02|01|00000000000002480027|01|01|20230420|00000000000000000000|00000008064841000174|RJ|21010410|RJ|00000000|CIF|01",2480027
"03|00000000000002480027|01|01|         1430|0000000020|   490.00|N|   490.00|   490.00|00|00|00|00|00",2480027
"02|01|00000000000002480032|01|01|20230420|00000000000000000000|00000030511844000168|RJ|21010410|RJ|00000000|CIF|01",2480032
"03|00000000000002480032|01|01|         1430|0000000400|  9000.00|N|  9000.00|  9000.00|00|00|00|00|00",2480032
"03|00000000000002480032|01|01|         3076|0000000020|  1118.00|N|  1118.00|  1118.00|00|00|00|00|00",2480032
"02|01|00000000000002480036|01|01|20230420|00000000000000000000|00000016577416000107|RJ|21010410|RJ|00000000|CIF|01",2480036
"03|00000000000002480036|01|01|         1430|0000000030|   632.10|N|   632.10|   632.10|00|00|00|00|00",2480036
"02|01|00000000000002480039|01|01|20230420|00000000000000000000|00000012456868000180|RJ|21010410|RJ|00000000|CIF|01",2480039
"03|00000000000002480039|01|01|         1430|0000000010|   210.00|N|   210.00|   210.00|00|00|00|00|00",2480039
"02|01|00000000000002480041|01|01|20230420|00000000000000000000|00000022701923000103|RJ|21010410|RJ|00000000|CIF|01",2480041
"03|00000000000002480041|01|01|         1430|0000000030|   747.00|N|   747.00|   747.00|00|00|00|00|00",2480041
"02|01|00000000000002480044|01|01|20230420|00000000000000000000|00000028595660000181|RJ|21010410|RJ|00000000|CIF|01",2480044
"03|00000000000002480044|01|01|         1430|0000000010|   230.00|N|   230.00|   230.00|00|00|00|00|00",2480044
"02|01|00000000000002480047|01|01|20230420|00000000000000000000|00000036547818000176|RJ|21010410|RJ|00000000|CIF|01",2480047
"03|00000000000002480047|01|01|         1430|0000000020|   444.80|N|   444.80|   444.80|00|00|00|00|00",2480047
"03|00000000000002480047|01|01|         3076|0000000001|    48.51|N|    48.51|    48.51|00|00|00|00|00",2480047
"02|01|00000000000002480048|01|01|20230420|00000000000000000000|00000021494486000131|RJ|21010410|RJ|00000000|CIF|01",2480048
"03|00000000000002480048|01|01|         1430|0000000020|   421.40|N|   421.40|   421.40|00|00|00|00|00",2480048
"02|01|00000000000002480049|01|01|20230420|00000000000000000000|00000022390666000136|RJ|21010410|RJ|00000000|CIF|01",2480049
"03|00000000000002480049|01|01|         1430|0000000030|   632.10|N|   632.10|   632.10|00|00|00|00|00",2480049
"02|01|00000000000002480051|01|01|20230420|00000000000000000000|00000016848661000101|RJ|21010410|RJ|00000000|CIF|01",2480051
"03|00000000000002480051|01|01|         1430|0000000150|  3160.50|N|  3160.50|  3160.50|00|00|00|00|00",2480051
"02|01|00000000000002480052|01|01|20230420|00000000000000000000|00000011270638000240|RJ|21010410|RJ|00000000|CIF|01",2480052
"03|00000000000002480052|01|01|         1430|0000000020|   510.00|N|   510.00|   510.00|00|00|00|00|00",2480052
"02|01|00000000000002480054|01|01|20230420|00000000000000000000|00000002313900000114|RJ|21010410|RJ|00000000|CIF|01",2480054
"03|00000000000002480054|01|01|         1430|0000000040|   947.60|N|   947.60|   947.60|00|00|00|00|00",2480054
"02|01|00000000000002480056|01|01|20230420|00000000000000000000|00000027816057000110|RJ|21010410|RJ|00000000|CIF|01",2480056
"03|00000000000002480056|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2480056
"02|01|00000000000002480057|01|01|20230420|00000000000000000000|00000033033101000118|RJ|21010410|RJ|00000000|CIF|01",2480057
"03|00000000000002480057|01|01|         3077|0000000020|   763.80|N|   763.80|   763.80|00|00|00|00|00",2480057
"02|01|00000000000002480059|01|01|20230420|00000000000000000000|00000001711230000121|RJ|21010410|RJ|00000000|CIF|01",2480059
"03|00000000000002480059|01|01|         1430|0000000004|   129.48|N|   129.48|   129.48|00|00|00|00|00",2480059
"02|01|00000000000002480062|01|01|20230420|00000000000000000000|00000007802385000150|RJ|21010410|RJ|00000000|CIF|01",2480062
"03|00000000000002480062|01|01|         1430|0000000003|    86.70|N|    86.70|    86.70|00|00|00|00|00",2480062
"02|01|00000000000002480063|01|01|20230420|00000000000000000000|00000003978635000156|RJ|21010410|RJ|00000000|CIF|01",2480063
"03|00000000000002480063|01|01|         1430|0000000044|  1080.20|N|  1080.20|  1080.20|00|00|00|00|00",2480063
"03|00000000000002480063|01|01|         3076|0000000002|   130.00|N|   130.00|   130.00|00|00|00|00|00",2480063
"02|01|00000000000002480064|01|01|20230420|00000000000000000000|00000011263760000108|RJ|21010410|RJ|00000000|CIF|01",2480064
"03|00000000000002480064|01|01|         1430|0000000013|   336.70|N|   336.70|   336.70|00|00|00|00|00",2480064
"02|01|00000000000002480067|01|01|20230420|00000000000000000000|00000033555921000170|RJ|21010410|RJ|00000000|CIF|01",2480067
"03|00000000000002480067|01|01|         1430|0000000010|   289.00|N|   289.00|   289.00|00|00|00|00|00",2480067
"03|00000000000002480067|01|01|         3076|0000000005|   323.70|N|   323.70|   323.70|00|00|00|00|00",2480067
"02|01|00000000000002480070|01|01|20230420|00000000000000000000|00000086769890000116|RJ|21010410|RJ|00000000|CIF|01",2480070
"03|00000000000002480070|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2480070
"02|01|00000000000002480072|01|01|20230420|00000000000000000000|00000073227514000158|RJ|21010410|RJ|00000000|CIF|01",2480072
"03|00000000000002480072|01|01|         1430|0000000020|   538.00|N|   538.00|   538.00|00|00|00|00|00",2480072
"02|01|00000000000002480076|01|01|20230420|00000000000000000000|00000001228672000111|RJ|21010410|RJ|00000000|CIF|01",2480076
"03|00000000000002480076|01|01|         1430|0000000030|   807.00|N|   807.00|   807.00|00|00|00|00|00",2480076
"02|01|00000000000002480077|01|01|20230420|00000000000000000000|00000010883504000150|RJ|21010410|RJ|00000000|CIF|01",2480077
"03|00000000000002480077|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2480077
"02|01|00000000000002480078|01|01|20230420|00000000000000000000|00000040433732000190|RJ|21010410|RJ|00000000|CIF|01",2480078
"03|00000000000002480078|01|01|         1430|0000000100|  2197.00|N|  2197.00|  2197.00|00|00|00|00|00",2480078
"02|01|00000000000002480079|01|01|20230420|00000000000000000000|00000005266391000295|RJ|21010410|RJ|00000000|CIF|01",2480079
"03|00000000000002480079|01|01|         1430|0000000030|   777.00|N|   777.00|   777.00|00|00|00|00|00",2480079
"02|01|00000000000002480080|01|01|20230420|00000000000000000000|00000000973749001430|RJ|21010410|RJ|00000000|CIF|01",2480080
"03|00000000000002480080|01|01|         1430|0000000010|   239.00|N|   239.00|   239.00|00|00|00|00|00",2480080
"02|01|00000000000002480081|01|01|20230420|00000000000000000000|00000000420736000119|RJ|21010410|RJ|00000000|CIF|01",2480081
"03|00000000000002480081|01|01|         3076|0000000002|    97.34|N|    97.34|    97.34|00|00|00|00|00",2480081
"02|01|00000000000002480082|01|01|20230420|00000000000000000000|00000013987840000131|RJ|21010410|RJ|00000000|CIF|01",2480082
"03|00000000000002480082|01|01|         1430|0000000020|   430.00|N|   430.00|   430.00|00|00|00|00|00",2480082
"02|01|00000000000002480083|01|01|20230420|00000000000000000000|00000015402789000184|RJ|21010410|RJ|00000000|CIF|01",2480083
"03|00000000000002480083|01|01|         1430|0000000006|   155.40|N|   155.40|   155.40|00|00|00|00|00",2480083
"02|01|00000000000002480084|01|01|20230420|00000000000000000000|00000005197692000123|RJ|21010410|RJ|00000000|CIF|01",2480084
"03|00000000000002480084|01|01|         1430|0000000010|   289.00|N|   289.00|   289.00|00|00|00|00|00",2480084
"02|01|00000000000002480086|01|01|20230420|00000000000000000000|00000013824560000536|RJ|21010410|RJ|00000000|CIF|01",2480086
"03|00000000000002480086|01|01|         1430|0000000040|   956.00|N|   956.00|   956.00|00|00|00|00|00",2480086
"02|01|00000000000002480087|01|01|20230420|00000000000000000000|00000039266793000392|RJ|21010410|RJ|00000000|CIF|01",2480087
"03|00000000000002480087|01|01|         1430|0000000001|    32.50|N|    32.50|    32.50|00|00|00|00|00",2480087
"02|01|00000000000002480088|01|01|20230420|00000000000000000000|00000030815308000156|RJ|21010410|RJ|00000000|CIF|01",2480088
"03|00000000000002480088|01|01|         1430|0000000020|   518.00|N|   518.00|   518.00|00|00|00|00|00",2480088
"02|01|00000000000002480092|01|01|20230420|00000000000000000000|00000012987485000138|RJ|21010410|RJ|00000000|CIF|01",2480092
"03|00000000000002480092|01|01|         1430|0000000010|   269.00|N|   269.00|   269.00|00|00|00|00|00",2480092
"02|01|00000000000002480093|01|01|20230420|00000000000000000000|00000005879152000987|RJ|21010410|RJ|00000000|CIF|01",2480093
